"tool","precision","recall","f_measure","overlap","counter_tool","counter_txtwerk","dpa_id"
"ambiverse",0.16666666666666666,0.07692307692307693,0.10526315789473684,1,6,13,"urn:newsml:dpa.com:20090101:170216-99-318704/11"
"ambiverse",0.4,0.2,0.26666666666666666,2,5,10,"urn:newsml:dpa.com:20090101:170220-99-361784/2"
"ambiverse",0.5116279069767442,0.5116279069767442,0.5116279069767442,22,43,43,"urn:newsml:dpa.com:20090101:170221-99-370286/3"
"ambiverse",0.5,0.18518518518518517,0.2702702702702703,5,10,27,"urn:newsml:dpa.com:20090101:170221-99-372882/9"
"ambiverse",0.41025641025641024,0.36363636363636365,0.3855421686746988,16,39,44,"urn:newsml:dpa.com:20090101:170221-99-377310/4"
"ambiverse",0.4444444444444444,0.26666666666666666,0.33333333333333337,4,9,15,"urn:newsml:dpa.com:20090101:170221-99-379969/2"
"ambiverse",0.21739130434782608,0.125,0.15873015873015875,5,23,40,"urn:newsml:dpa.com:20090101:170222-90-024563/2"
"ambiverse",0.8333333333333334,0.35714285714285715,0.5,5,6,14,"urn:newsml:dpa.com:20090101:170222-99-389788/2"
"ambiverse",0.58,0.5321100917431193,0.5550239234449761,58,100,109,"urn:newsml:dpa.com:20090101:170222-99-391294/2"
"ambiverse",0.625,0.35714285714285715,0.45454545454545453,5,8,14,"urn:newsml:dpa.com:20090101:170223-99-399051/2"
"ambiverse",0.5789473684210527,0.4782608695652174,0.5238095238095238,11,19,23,"urn:newsml:dpa.com:20090101:170223-99-401922/5"
"ambiverse",0.5,0.2,0.28571428571428575,4,8,20,"urn:newsml:dpa.com:20090101:170223-99-408779/10"
"ambiverse",0.6,0.5853658536585366,0.5925925925925926,24,40,41,"urn:newsml:dpa.com:20090101:170224-99-421725/2"
"ambiverse",0.5,0.2857142857142857,0.36363636363636365,4,8,14,"urn:newsml:dpa.com:20090101:170224-99-422092/2"
"ambiverse",0.25,0.14285714285714285,0.18181818181818182,1,4,7,"urn:newsml:dpa.com:20090101:170224-99-422249/4"
"ambiverse",0.5,0.3076923076923077,0.380952380952381,4,8,13,"urn:newsml:dpa.com:20090101:170224-99-422406/2"
"ambiverse",0.25,0.3333333333333333,0.28571428571428575,1,4,3,"urn:newsml:dpa.com:20090101:170224-99-424234/1"
"ambiverse",0.4,0.3333333333333333,0.3636363636363636,2,5,6,"urn:newsml:dpa.com:20090101:170226-99-439868/2"
"ambiverse",0.8333333333333334,0.625,0.7142857142857143,5,6,8,"urn:newsml:dpa.com:20090101:170226-99-440162/2"
"ambiverse",0.703125,0.6164383561643836,0.656934306569343,45,64,73,"urn:newsml:dpa.com:20090101:170226-99-440228/2"
"ambiverse",0.7,0.5,0.5833333333333334,7,10,14,"urn:newsml:dpa.com:20090101:170226-99-442102/2"
"ambiverse",0.4067796610169492,0.23529411764705882,0.2981366459627329,24,59,102,"urn:newsml:dpa.com:20090101:170226-99-445301/2"
"ambiverse",0.35714285714285715,0.18181818181818182,0.24096385542168677,10,28,55,"urn:newsml:dpa.com:20090101:170227-99-451895/7"
"ambiverse",0.35294117647058826,0.2727272727272727,0.30769230769230765,6,17,22,"urn:newsml:dpa.com:20090101:170227-99-452755/2"
"ambiverse",0.6,0.5357142857142857,0.5660377358490566,15,25,28,"urn:newsml:dpa.com:20090101:170227-99-452852/5"
"ambiverse",0.5555555555555556,0.45454545454545453,0.5,5,9,11,"urn:newsml:dpa.com:20090101:170227-99-453134/6"
"ambiverse",0.631578947368421,0.5,0.5581395348837209,12,19,24,"urn:newsml:dpa.com:20090101:170227-99-459704/6"
"ambiverse",0.5,0.5,0.5,5,10,10,"urn:newsml:dpa.com:20090101:170227-99-460140/2"
"ambiverse",0.5084745762711864,0.2857142857142857,0.36585365853658536,30,59,105,"urn:newsml:dpa.com:20090101:170227-99-460405/2"
"ambiverse",0.16666666666666666,0.1,0.125,1,6,10,"urn:newsml:dpa.com:20090101:170228-99-462758/3"
"ambiverse",0.42592592592592593,0.6216216216216216,0.5054945054945055,23,54,37,"urn:newsml:dpa.com:20090101:170228-99-467319/8"
"ambiverse",0.4166666666666667,0.2,0.2702702702702703,5,12,25,"urn:newsml:dpa.com:20090101:170228-99-467750/3"
"ambiverse",0.5,0.30357142857142855,0.3777777777777777,17,34,56,"urn:newsml:dpa.com:20090101:170228-99-467910/4"
"ambiverse",0.3333333333333333,0.3333333333333333,0.3333333333333333,2,6,6,"urn:newsml:dpa.com:20090101:170228-99-468562/3"
"ambiverse",0.6666666666666666,0.18181818181818182,0.28571428571428575,2,3,11,"urn:newsml:dpa.com:20090101:170228-99-470222/2"
"ambiverse",0.5454545454545454,0.4,0.4615384615384615,6,11,15,"urn:newsml:dpa.com:20090101:170228-99-470631/12"
"ambiverse",0.375,0.46153846153846156,0.41379310344827586,6,16,13,"urn:newsml:dpa.com:20090101:170228-99-470708/4"
"ambiverse",0.2,0.0625,0.09523809523809523,1,5,16,"urn:newsml:dpa.com:20090101:170228-99-470921/2"
"ambiverse",0.5,0.4117647058823529,0.45161290322580644,14,28,34,"urn:newsml:dpa.com:20090101:170228-99-471174/2"
"ambiverse",0.42424242424242425,0.25925925925925924,0.3218390804597701,14,33,54,"urn:newsml:dpa.com:20090101:170228-99-472936/11"
"ambiverse",0.3076923076923077,0.2222222222222222,0.2580645161290323,4,13,18,"urn:newsml:dpa.com:20090101:170301-99-476037/6"
"ambiverse",0.5925925925925926,0.5925925925925926,0.5925925925925926,16,27,27,"urn:newsml:dpa.com:20090101:170301-99-477950/3"
"ambiverse",0.6666666666666666,0.2857142857142857,0.4,4,6,14,"urn:newsml:dpa.com:20090101:170301-99-483393/3"
"ambiverse",0.3333333333333333,0.2,0.25,2,6,10,"urn:newsml:dpa.com:20090101:170301-99-487429/4"
"ambiverse",0.5,0.25,0.3333333333333333,2,4,8,"urn:newsml:dpa.com:20090101:170301-99-487648/2"
"ambiverse",0.6666666666666666,0.16666666666666666,0.26666666666666666,2,3,12,"urn:newsml:dpa.com:20090101:170302-99-492956/2"
"ambiverse",0.3333333333333333,0.23333333333333334,0.27450980392156865,7,21,30,"urn:newsml:dpa.com:20090101:170302-99-496162/11"
"ambiverse",0.6,0.3333333333333333,0.42857142857142855,3,5,9,"urn:newsml:dpa.com:20090101:170302-99-496210/12"
"ambiverse",0.47692307692307695,0.34444444444444444,0.4000000000000001,31,65,90,"urn:newsml:dpa.com:20090101:170302-99-498951/11"
"ambiverse",0.5135135135135135,0.4418604651162791,0.47500000000000003,19,37,43,"urn:newsml:dpa.com:20090101:170302-99-500593/12"
"ambiverse",0.6,0.23076923076923078,0.33333333333333337,3,5,13,"urn:newsml:dpa.com:20090101:170302-99-506205/2"
"ambiverse",0.45918367346938777,0.3191489361702128,0.37656903765690375,45,98,141,"urn:newsml:dpa.com:20090101:170302-99-506837/2"
"ambiverse",0.42857142857142855,0.41379310344827586,0.42105263157894735,12,28,29,"urn:newsml:dpa.com:20090101:170303-99-509262/16"
"ambiverse",0.4444444444444444,0.36363636363636365,0.39999999999999997,4,9,11,"urn:newsml:dpa.com:20090101:170303-99-511349/10"
"ambiverse",0.3333333333333333,0.23076923076923078,0.27272727272727276,3,9,13,"urn:newsml:dpa.com:20090101:170303-99-512566/2"
"ambiverse",0.3333333333333333,0.16666666666666666,0.2222222222222222,3,9,18,"urn:newsml:dpa.com:20090101:170303-99-513398/7"
"ambiverse",0.4375,0.34146341463414637,0.3835616438356165,14,32,41,"urn:newsml:dpa.com:20090101:170303-99-520466/6"
"ambiverse",0.5116279069767442,0.44,0.4731182795698925,22,43,50,"urn:newsml:dpa.com:20090101:170303-99-521061/7"
"ambiverse",0.3877551020408163,0.30158730158730157,0.33928571428571425,19,49,63,"urn:newsml:dpa.com:20090101:170304-99-524261/2"
"ambiverse",0.5,0.3333333333333333,0.4,6,12,18,"urn:newsml:dpa.com:20090101:170304-99-530297/3"
"ambiverse",0.6,0.21428571428571427,0.3157894736842105,3,5,14,"urn:newsml:dpa.com:20090101:170304-99-530891/2"
"ambiverse",0.6666666666666666,0.7692307692307693,0.7142857142857142,10,15,13,"urn:newsml:dpa.com:20090101:170305-99-539444/6"
"ambiverse",0.9,0.6923076923076923,0.7826086956521738,9,10,13,"urn:newsml:dpa.com:20090101:170306-99-551536/2"
"ambiverse",0.8,0.4,0.5333333333333333,4,5,10,"urn:newsml:dpa.com:20090101:170306-99-553129/5"
"ambiverse",0.55,0.3626373626373626,0.4370860927152318,33,60,91,"urn:newsml:dpa.com:20090101:170306-99-553972/3"
"ambiverse",0.7142857142857143,0.4166666666666667,0.5263157894736842,5,7,12,"urn:newsml:dpa.com:20090101:170306-99-555078/1"
"ambiverse",0.5714285714285714,0.19047619047619047,0.2857142857142857,4,7,21,"urn:newsml:dpa.com:20090101:170307-99-559423/13"
"ambiverse",0.42857142857142855,0.32142857142857145,0.3673469387755102,9,21,28,"urn:newsml:dpa.com:20090101:170307-99-561039/3"
"ambiverse",0.6470588235294118,0.6470588235294118,0.6470588235294118,22,34,34,"urn:newsml:dpa.com:20090101:170307-99-561920/6"
"ambiverse",0.6774193548387096,0.4883720930232558,0.5675675675675677,21,31,43,"urn:newsml:dpa.com:20090101:170307-99-566639/3"
"ambiverse",0.6666666666666666,0.43478260869565216,0.5263157894736841,10,15,23,"urn:newsml:dpa.com:20090101:170307-99-567983/5"
"ambiverse",0.8181818181818182,0.6428571428571429,0.7200000000000001,9,11,14,"urn:newsml:dpa.com:20090101:170307-99-568175/2"
"ambiverse",0.625,0.4166666666666667,0.5,5,8,12,"urn:newsml:dpa.com:20090101:170307-99-568583/2"
"ambiverse",0.3333333333333333,0.2857142857142857,0.30769230769230765,4,12,14,"urn:newsml:dpa.com:20090101:170307-99-570478/2"
"ambiverse",0.5,0.3055555555555556,0.37931034482758624,22,44,72,"urn:newsml:dpa.com:20090101:170308-99-574006/2"
"ambiverse",0.4,0.3333333333333333,0.3636363636363636,2,5,6,"urn:newsml:dpa.com:20090101:170308-99-580534/2"
"ambiverse",0.782608695652174,0.5142857142857142,0.6206896551724138,18,23,35,"urn:newsml:dpa.com:20090101:170308-99-582711/3"
"ambiverse",0.4523809523809524,0.36538461538461536,0.40425531914893614,19,42,52,"urn:newsml:dpa.com:20090101:170308-99-583808/2"
"ambiverse",0.7209302325581395,0.44285714285714284,0.5486725663716814,31,43,70,"urn:newsml:dpa.com:20090101:170308-99-584185/6"
"ambiverse",0.3448275862068966,0.2631578947368421,0.2985074626865672,10,29,38,"urn:newsml:dpa.com:20090101:170308-99-584565/3"
"ambiverse",0.6666666666666666,0.48,0.5581395348837209,12,18,25,"urn:newsml:dpa.com:20090101:170308-99-584896/3"
"ambiverse",0.5,0.38461538461538464,0.4347826086956522,5,10,13,"urn:newsml:dpa.com:20090101:170308-99-584947/4"
"ambiverse",0.75,0.375,0.5,3,4,8,"urn:newsml:dpa.com:20090101:170308-99-585461/2"
"ambiverse",0.6666666666666666,0.5,0.5714285714285715,10,15,20,"urn:newsml:dpa.com:20090101:170308-99-586041/3"
"ambiverse",0.25,0.13333333333333333,0.1739130434782609,2,8,15,"urn:newsml:dpa.com:20090101:170309-99-590759/2"
"ambiverse",0.3076923076923077,0.2782608695652174,0.29223744292237447,32,104,115,"urn:newsml:dpa.com:20090101:170309-99-592682/2"
"ambiverse",0.5,0.25,0.3333333333333333,3,6,12,"urn:newsml:dpa.com:20090101:170309-99-597523/2"
"ambiverse",0.6304347826086957,0.4084507042253521,0.49572649572649574,29,46,71,"urn:newsml:dpa.com:20090101:170309-99-601191/2"
"ambiverse",0.4375,0.35,0.38888888888888884,7,16,20,"urn:newsml:dpa.com:20090101:170309-99-603252/2"
"ambiverse",0.6,0.5,0.5454545454545454,3,5,6,"urn:newsml:dpa.com:20090101:170310-99-608933/2"
"ambiverse",0.675,0.36486486486486486,0.47368421052631576,27,40,74,"urn:newsml:dpa.com:20090101:170310-99-610744/7"
"ambiverse",0.6521739130434783,0.46875,0.5454545454545454,15,23,32,"urn:newsml:dpa.com:20090101:170310-99-610786/4"
"ambiverse",0.14634146341463414,0.12,0.13186813186813184,6,41,50,"urn:newsml:dpa.com:20090101:170310-99-611512/4"
"ambiverse",0.2857142857142857,0.16666666666666666,0.2105263157894737,2,7,12,"urn:newsml:dpa.com:20090101:170311-99-625631/2"
"ambiverse",0.48484848484848486,0.3902439024390244,0.4324324324324324,16,33,41,"urn:newsml:dpa.com:20090101:170312-99-632446/5"
"ambiverse",0.6153846153846154,0.5714285714285714,0.5925925925925927,8,13,14,"urn:newsml:dpa.com:20090101:170313-99-639683/11"
"ambiverse",0.4,0.2962962962962963,0.3404255319148936,8,20,27,"urn:newsml:dpa.com:20090101:170314-99-652249/2"
"ambiverse",0.4,0.5555555555555556,0.46511627906976744,20,50,36,"urn:newsml:dpa.com:20090101:170314-99-653917/9"
"ambiverse",0.45,0.47368421052631576,0.46153846153846156,9,20,19,"urn:newsml:dpa.com:20090101:170314-99-654248/3"
"ambiverse",0.6363636363636364,0.5833333333333334,0.6086956521739131,7,11,12,"urn:newsml:dpa.com:20090101:170314-99-655782/2"
"ambiverse",0.4642857142857143,0.2549019607843137,0.3291139240506329,13,28,51,"urn:newsml:dpa.com:20090101:170314-99-661226/2"
"ambiverse",0.6666666666666666,0.25,0.36363636363636365,6,9,24,"urn:newsml:dpa.com:20090101:170315-99-667653/7"
"ambiverse",0.75,0.3,0.4285714285714285,3,4,10,"urn:newsml:dpa.com:20090101:170315-99-668796/12"
"ambiverse",0.696969696969697,0.4791666666666667,0.5679012345679013,23,33,48,"urn:newsml:dpa.com:20090101:170315-99-671561/3"
"ambiverse",0.65,0.5909090909090909,0.6190476190476191,13,20,22,"urn:newsml:dpa.com:20090101:170315-99-672931/12"
"ambiverse",0.6666666666666666,0.125,0.21052631578947367,2,3,16,"urn:newsml:dpa.com:20090101:170315-99-673966/2"
"ambiverse",0.5,0.16666666666666666,0.25,3,6,18,"urn:newsml:dpa.com:20090101:170316-99-682990/7"
"ambiverse",0.5454545454545454,0.3,0.3870967741935483,6,11,20,"urn:newsml:dpa.com:20090101:170316-99-683431/2"
"ambiverse",0.5333333333333333,0.47058823529411764,0.5,16,30,34,"urn:newsml:dpa.com:20090101:170316-99-688310/17"
"ambiverse",0.7083333333333334,0.53125,0.6071428571428571,17,24,32,"urn:newsml:dpa.com:20090101:170316-99-692917/2"
"ambiverse",0.6666666666666666,0.42857142857142855,0.5217391304347826,6,9,14,"urn:newsml:dpa.com:20090101:170317-99-696917/3"
"ambiverse",0.5882352941176471,0.47619047619047616,0.5263157894736842,10,17,21,"urn:newsml:dpa.com:20090101:170317-99-697558/2"
"ambiverse",0.5714285714285714,0.5454545454545454,0.5581395348837208,12,21,22,"urn:newsml:dpa.com:20090101:170317-99-698915/2"
"ambiverse",0.5,0.2857142857142857,0.36363636363636365,2,4,7,"urn:newsml:dpa.com:20090101:170317-99-702583/2"
"ambiverse",0.75,0.5,0.6,6,8,12,"urn:newsml:dpa.com:20090101:170317-99-705047/4"
"ambiverse",1,0.8,0.888888888888889,4,4,5,"urn:newsml:dpa.com:20090101:170318-99-713025/3"
"ambiverse",0.65625,0.4375,0.525,21,32,48,"urn:newsml:dpa.com:20090101:170318-99-713802/19"
"ambiverse",0.2,0.058823529411764705,0.0909090909090909,1,5,17,"urn:newsml:dpa.com:20090101:170318-99-715768/2"
